amount,customer_age,previous_transactions,transaction_hour,transaction_day,transaction_month,transaction_day_of_week,is_weekend,is_night,customer_avg_amount,amount_deviation,amount_ratio,merchant_category_entertainment,merchant_category_fashion,merchant_category_fuel,merchant_category_grocery,customer_location_FL,customer_location_IL,customer_location_NY,customer_location_TX,device_type_mobile,device_type_tablet
-0.7676847303267706,1.170118678218513,2.8810697720521494,-1.522721836194367,-0.3188208401965032,0.718940892081491,-1.000143420745182,-0.638325571740905,1.4313561708410933,-1.4210854715202004e-14,-0.767684730326771,-0.7676847303267711,False,False,False,True,False,False,False,False,False,True
-0.6609687569386535,1.6379188836830296,-1.160106143059572,1.0827576715409504,-0.5452359952406244,-1.027739414640763,0.996524460210949,1.5665986829772471,-0.6986381310057719,-1.4210854715202004e-14,-0.6609687569386539,-0.6609687569386541,False,True,False,False,False,False,False,True,False,True
1.7686927358456388,0.23451826728947944,-0.005484453027651659,0.21426450229584462,-0.5452359952406244,-1.318852799094472,0.996524460210949,1.5665986829772471,-0.6986381310057719,-1.4210854715202004e-14,1.7686927358456386,1.7686927358456386,False,True,False,False,False,True,False,False,False,True
-0.48540376846142885,-1.7035111553492328,2.303758927036189,0.06951564075499365,0.02080189236967862,-1.318852799094472,-0.5009764505061493,-0.638325571740905,-0.6986381310057719,-1.4210854715202004e-14,-0.48540376846142913,-0.4854037684614293,False,False,False,False,True,False,False,False,False,True
-0.11402408118665348,-0.30011053895568257,0.5718263919883085,-0.9437263900309631,0.47363220245792104,-0.736626030187054,0.996524460210949,1.5665986829772471,1.4313561708410933,-1.4210854715202004e-14,-0.11402408118665369,-0.11402408118665389,False,True,False,False,False,False,False,True,True,False
1.7234346332797108,-0.43376774051697303,0.5718263919883085,1.3722553946226523,0.7000473575020423,-1.027739414640763,-1.000143420745182,-0.638325571740905,-0.6986381310057719,-1.4210854715202004e-14,1.7234346332797106,1.7234346332797108,True,False,False,False,True,False,False,False,False,True
3.908580873946069,1.4374330813410938,-0.005484453027651659,1.3722553946226523,-0.09240568515238198,1.3011676609889091,-1.000143420745182,-0.638325571740905,-0.6986381310057719,-1.4210854715202004e-14,3.908580873946069,3.9085808739460695,True,False,False,False,False,False,True,False,False,False
-0.9090277083626448,-0.7679107444201992,-0.005484453027651659,-0.5094798054084102,0.8132549350241028,1.0100542765352,-0.5009764505061493,-0.638325571740905,-0.6986381310057719,-1.4210854715202004e-14,-0.909027708362645,-0.9090277083626453,False,False,True,False,False,False,True,False,False,False
-0.49573112072479497,0.23451826728947944,-0.5827952980436119,0.06951564075499365,0.47363220245792104,1.3011676609889091,-0.5009764505061493,-0.638325571740905,-0.6986381310057719,-1.4210854715202004e-14,-0.49573112072479525,-0.49573112072479536,False,False,False,True,False,False,True,False,False,True
0.05384601736884747,0.8359756743152866,0.5718263919883085,-0.5094798054084102,-0.8848587278068062,-1.027739414640763,-0.5009764505061493,-0.638325571740905,-0.6986381310057719,-1.4210854715202004e-14,0.05384601736884729,0.053846017368846824,False,False,False,False,False,False,False,False,False,True
0.653338691402093,1.3706044805604487,1.7264480820202288,0.21426450229584462,-0.20561326267444258,0.13671412317407303,1.4956914304499818,1.5665986829772471,-0.6986381310057719,-1.4210854715202004e-14,0.653338691402093,0.6533386914020929,False,True,False,False,True,False,False,False,False,True
0.023471451888358755,1.170118678218513,-0.5827952980436119,0.7932599484592485,1.2660852451123452,-0.736626030187054,-0.0018094802671164885,-0.638325571740905,-0.6986381310057719,-1.4210854715202004e-14,0.023471451888358565,0.023471451888358336,False,False,False,True,False,False,False,False,False,True
1.4665670578663779,-0.6342535428589088,-0.5827952980436119,0.9380088100000995,0.3604246249358604,-0.736626030187054,-1.000143420745182,-0.638325571740905,-0.6986381310057719,-1.4210854715202004e-14,1.4665670578663776,1.4665670578663779,False,False,True,False,False,True,False,False,False,False
-0.8959666452060348,-0.5674249420782636,-0.5827952980436119,-0.3647309438675593,0.8132549350241028,-1.027739414640763,-0.0018094802671164885,-0.638325571740905,-0.6986381310057719,-1.4210854715202004e-14,-0.895966645206035,-0.8959666452060351,True,False,False,False,False,False,True,False,True,False
-0.834711271487049,0.10086106572818894,-0.005484453027651659,-0.2199820823267083,0.3604246249358604,0.718940892081491,-1.4993103909842147,-0.638325571740905,-0.6986381310057719,-1.4210854715202004e-14,-0.8347112714870493,-0.8347112714870495,True,False,False,False,False,False,False,False,False,False
-0.40926485765700377,-0.3669391397363278,-0.5827952980436119,1.0827576715409504,-0.9980663053288668,-1.027739414640763,-0.0018094802671164885,-0.638325571740905,-0.6986381310057719,-1.4210854715202004e-14,-0.40926485765700404,-0.40926485765700416,False,False,False,False,False,True,False,False,False,False
-0.3604630557850186,-0.3669391397363278,-0.5827952980436119,0.6485110869183975,0.8132549350241028,0.42782750762778204,-1.000143420745182,-0.638325571740905,-0.6986381310057719,-1.4210854715202004e-14,-0.3604630557850188,-0.3604630557850189,False,False,True,False,False,False,False,True,False,False
0.6181041954447263,0.5018326704120605,-1.7374169880755321,-1.233224113112665,0.8132549350241028,-0.445512645733345,-1.000143420745182,-0.638325571740905,1.4313561708410933,-1.4210854715202004e-14,0.6181041954447261,0.618104195444726,False,False,False,True,False,False,False,True,False,True
-0.7109855414298584,0.7691470735346414,-0.5827952980436119,-1.667470697735218,1.039670090068224,1.592281045442618,-1.4993103909842147,-0.638325571740905,1.4313561708410933,-1.4210854715202004e-14,-0.7109855414298586,-0.7109855414298588,True,False,False,False,False,False,False,True,True,False
-0.037378927624220216,-1.5698539537879423,-0.5827952980436119,1.6617531177043543,0.47363220245792104,-0.154399261279636,-1.4993103909842147,-0.638325571740905,1.4313561708410933,-1.4210854715202004e-14,-0.03737892762422041,-0.03737892762422053,False,False,True,False,False,False,False,True,True,False
0.19184779320186796,-0.30011053895568257,0.5718263919883085,-1.0884752515718141,-0.7716511502847456,1.0100542765352,1.4956914304499818,1.5665986829772471,1.4313561708410933,-1.4210854715202004e-14,0.19184779320186784,0.19184779320186796,True,False,False,False,True,False,False,False,False,False
1.4556322142934015,0.16768966650883418,-0.5827952980436119,0.21426450229584462,-1.4508966154171092,0.42782750762778204,-0.0018094802671164885,-0.638325571740905,-0.6986381310057719,-1.4210854715202004e-14,1.4556322142934017,1.4556322142934017,True,False,False,False,False,False,False,True,False,True
-0.6113569666538554,0.8359756743152866,-1.160106143059572,-1.233224113112665,0.7000473575020423,-0.736626030187054,0.996524460210949,1.5665986829772471,1.4313561708410933,-1.4210854715202004e-14,-0.6113569666538556,-0.6113569666538559,False,False,True,False,True,False,False,False,False,False
1.7940048737460461,0.23451826728947944,-0.5827952980436119,-1.377972974653516,0.47363220245792104,0.42782750762778204,-1.000143420745182,-0.638325571740905,1.4313561708410933,-1.4210854715202004e-14,1.7940048737460457,1.794004873746046,False,False,True,False,False,True,False,False,False,True
1.626742266500155,0.3013468680701247,0.5718263919883085,-1.233224113112665,-0.09240568515238198,1.3011676609889091,-1.000143420745182,-0.638325571740905,1.4313561708410933,-1.4210854715202004e-14,1.6267422665001547,1.626742266500155,False,False,False,True,False,False,True,False,False,True
-0.9124701591171002,-0.6342535428589088,-1.160106143059572,0.7932599484592485,0.24721704741379982,-1.609966183548181,-0.5009764505061493,-0.638325571740905,-0.6986381310057719,-1.4210854715202004e-14,-0.9124701591171005,-0.9124701591171007,False,False,False,True,False,False,True,False,False,False
-0.7382214018106965,-0.5005963412976183,-0.005484453027651659,0.5037622253775466,-0.09240568515238198,-0.736626030187054,-1.4993103909842147,-0.638325571740905,-0.6986381310057719,-1.4210854715202004e-14,-0.7382214018106967,-0.7382214018106971,True,False,False,False,False,False,True,False,False,True
-0.9202662975904256,-0.968396546762135,1.1491372370042687,-0.7989775284901122,-1.6773117704612304,-0.445512645733345,-1.4993103909842147,-0.638325571740905,-0.6986381310057719,-1.4210854715202004e-14,-0.9202662975904259,-0.9202662975904261,False,False,False,True,False,False,False,False,False,True
-0.6486164336432548,1.2369472789991582,1.7264480820202288,-0.3647309438675593,-0.658443572762685,0.42782750762778204,-0.0018094802671164885,-0.638325571740905,-0.6986381310057719,-1.4210854715202004e-14,-0.648616433643255,-0.6486164336432554,False,False,True,False,False,False,False,True,False,False
-0.7133142581166958,-1.235710949884716,-0.5827952980436119,1.5170042561635033,-0.5452359952406244,1.3011676609889091,-1.4993103909842147,-0.638325571740905,1.4313561708410933,-1.4210854715202004e-14,-0.713314258116696,-0.7133142581166962,False,False,True,False,True,False,False,False,False,False
-0.9604619725762723,0.8359756743152866,-0.005484453027651659,1.3722553946226523,0.47363220245792104,-1.318852799094472,-1.000143420745182,-0.638325571740905,-0.6986381310057719,-1.4210854715202004e-14,-0.9604619725762726,-0.9604619725762727,False,True,False,False,True,False,False,False,False,False
-0.20940021679538806,1.0364614766572224,0.5718263919883085,-0.3647309438675593,0.47363220245792104,-1.027739414640763,-1.4993103909842147,-0.638325571740905,-0.6986381310057719,-1.4210854715202004e-14,-0.20940021679538828,-0.20940021679538845,False,False,False,True,False,True,False,False,False,False
-0.9051802634017829,0.4350040696314152,1.1491372370042687,-0.5094798054084102,-0.20561326267444258,-1.027739414640763,-1.4993103909842147,-0.638325571740905,-0.6986381310057719,-1.4210854715202004e-14,-0.9051802634017831,-0.9051802634017834,False,False,False,True,False,False,False,False,False,False
-0.8919167031419695,-1.1020537483234256,-0.005484453027651659,1.6617531177043543,-0.20561326267444258,0.42782750762778204,-0.5009764505061493,-0.638325571740905,1.4313561708410933,-1.4210854715202004e-14,-0.8919167031419698,-0.89191670314197,False,False,True,False,False,True,False,False,True,False
-0.3571218535821648,-1.1688823491040707,0.5718263919883085,-0.07523322078585731,-0.7716511502847456,1.0100542765352,1.4956914304499818,1.5665986829772471,-0.6986381310057719,-1.4210854715202004e-14,-0.3571218535821651,-0.3571218535821652,False,False,True,False,False,False,False,True,False,False
-0.6608675083870521,0.902804275095932,-0.005484453027651659,0.06951564075499365,-1.4508966154171092,-0.154399261279636,0.49735748997191626,-0.638325571740905,-0.6986381310057719,-1.4210854715202004e-14,-0.6608675083870523,-0.6608675083870525,False,False,False,True,False,False,False,False,True,False
1.073722677652057,-0.16645333739439205,-1.7374169880755321,-0.6542286669492612,0.24721704741379982,1.0100542765352,-1.000143420745182,-0.638325571740905,-0.6986381310057719,-1.4210854715202004e-14,1.073722677652057,1.0737226776520568,False,False,False,False,False,False,False,True,True,False
0.04017746290262761,-0.5674249420782636,-1.160106143059572,0.9380088100000995,-1.1112738828509274,-0.445512645733345,0.49735748997191626,-0.638325571740905,-0.6986381310057719,-1.4210854715202004e-14,0.04017746290262742,0.040177462902627324,False,True,False,False,False,False,False,False,False,False
-0.8624533746258954,1.2369472789991582,0.5718263919883085,0.3590133638366956,1.4925004001564663,1.3011676609889091,-1.000143420745182,-0.638325571740905,-0.6986381310057719,-1.4210854715202004e-14,-0.8624533746258958,-0.862453374625896,False,False,False,True,False,True,False,False,False,True
-0.8155752952343412,-1.7035111553492328,1.1491372370042687,-0.07523322078585731,-0.3188208401965032,0.42782750762778204,1.4956914304499818,1.5665986829772471,-0.6986381310057719,-1.4210854715202004e-14,-0.8155752952343415,-0.8155752952343416,False,False,False,False,False,True,False,False,False,False
1.9915407979208242,-0.8347393452008446,-0.005484453027651659,1.5170042561635033,-0.8848587278068062,-1.318852799094472,-0.0018094802671164885,-0.638325571740905,1.4313561708410933,-1.4210854715202004e-14,1.9915407979208242,1.9915407979208244,False,False,True,False,False,False,True,False,False,False
-0.7677859788783722,-0.5674249420782636,1.1491372370042687,0.6485110869183975,1.039670090068224,1.0100542765352,-0.5009764505061493,-0.638325571740905,-0.6986381310057719,-1.4210854715202004e-14,-0.7677859788783724,-0.7677859788783726,False,False,False,True,False,True,False,False,True,False
-0.7438913207003878,0.3013468680701247,-0.005484453027651659,-0.7989775284901122,1.2660852451123452,1.0100542765352,0.49735748997191626,-0.638325571740905,-0.6986381310057719,-1.4210854715202004e-14,-0.743891320700388,-0.7438913207003883,True,False,False,False,False,False,True,False,False,True
-0.7362976793302656,1.2369472789991582,-0.005484453027651659,-0.07523322078585731,-0.8848587278068062,0.42782750762778204,-1.000143420745182,-0.638325571740905,-0.6986381310057719,-1.4210854715202004e-14,-0.7362976793302658,-0.7362976793302661,True,False,False,False,False,False,False,False,False,False
-0.911457673601084,0.36817546885076996,-0.5827952980436119,-1.667470697735218,-1.3376890378950486,-1.027739414640763,0.996524460210949,1.5665986829772471,1.4313561708410933,-1.4210854715202004e-14,-0.9114576736010842,-0.9114576736010843,False,False,False,True,False,False,False,False,False,True
-0.7400438757395259,-0.09962473661374681,-1.160106143059572,-0.6542286669492612,-0.8848587278068062,1.3011676609889091,-0.5009764505061493,-0.638325571740905,-0.6986381310057719,-1.4210854715202004e-14,-0.7400438757395261,-0.7400438757395265,True,False,False,False,False,False,True,False,True,False
